contract_id,employee_number,company_id_contract,country_id_contract,position,hierarchy_level,department,start_date,gross_salary, currency
DE734contract,734,F0070,DE,13,7,Telecom,19/02/2024,2032,EUR
ES735contract,735,E0062,ES,4,3,Engineering,30/08/2021,4981,EUR
IT736contract,736,C0092,IT,10,5,Engineering,30/08/2021,4395,EUR
FR737contract,737,A0080,FR,14,6,Consulting,04/04/2021,2884,EUR
DE738contract,738,F0070,DE,13,7,Telecom,13/11/2020,2262,EUR
DE739contract,739,D0090,DE,4,3,Back Office,10/03/2019,4089,EUR
FR740contract,740,B0060,FR,14,7,Testing,16/09/2021,2031,EUR
ES741contract,741,E0062,ES,12,6,Engineering,16/09/2021,2691,EUR
FR742contract,742,A0080,FR,8,4,Consulting,17/09/2021,4319,EUR
IT743contract,743,D0090,IT,13,6,Back Office,11/04/2019,2510,EUR
DE744contract,744,E0062,DE,13,6,Engineering,13/05/2019,3025,EUR
DE745contract,745,F0070,DE,13,7,Telecom,24/05/2019,2172,EUR
DE746contract,746,F0070,DE,12,7,Telecom,20/09/2021,2360,EUR
DE747contract,747,G0073,DE,13,7,Telecom,20/09/2021,2113,EUR
DE748contract,748,F0070,DE,10,5,Telecom,21/09/2021,3761,EUR
DE749contract,749,E0062,DE,7,5,Engineering,21/09/2021,3029,EUR
DE750contract,750,E0062,DE,12,6,Engineering,23/09/2021,3339,EUR
FR751contract,751,A0080,FR,12,7,Consulting,23/09/2021,1917,EUR
FR752contract,752,B0060,FR,14,7,Testing,14/07/2019,2157,EUR
ES753contract,753,A0080,ES,11,7,Consulting,25/07/2019,1966,EUR
DE754contract,754,E0062,DE,12,6,Engineering,05/08/2019,3118,EUR
FR755contract,755,B0060,FR,13,6,Testing,27/09/2021,2490,EUR
DE756contract,756,F0070,DE,14,7,Telecom,27/04/2018,1815,EUR
DE757contract,757,E0062,DE,12,7,Engineering,30/09/2021,1928,EUR
IT758contract,758,D0090,IT,13,7,Back Office,18/08/2019,2149,EUR
FR759contract,759,A0080,FR,9,5,Consulting,11/10/2021,3201,EUR
IT760contract,760,F0070,IT,13,7,Telecom,27/08/2019,1951,EUR
FR761contract,761,B0060,FR,11,6,Testing,24/02/2022,2432,EUR
DE762contract,762,E0062,DE,6,5,Engineering,28/08/2019,3227,EUR
IT763contract,763,E0062,IT,6,5,Engineering,14/10/2021,3686,EUR
DE764contract,764,F0070,DE,14,7,Telecom,24/10/2019,1923,EUR
IE765contract,765,C0092,IE,14,6,Engineering,16/10/2021,3416,EUR
IE766contract,766,D0090,IE,10,5,Back Office,20/10/2021,3256,EUR
IT767contract,767,E0062,IT,14,7,Engineering,20/10/2021,2241,EUR
FR768contract,768,F0070,FR,8,5,Telecom,21/10/2021,3523,EUR
DE769contract,769,F0070,DE,11,7,Telecom,03/03/2021,2262,EUR
DE770contract,770,F0070,DE,11,6,Telecom,22/10/2021,2446,EUR
FR771contract,771,E0062,FR,11,6,Engineering,23/10/2021,2663,EUR
DE772contract,772,E0062,DE,10,5,Engineering,08/05/2021,3247,EUR
ES773contract,773,C0092,ES,13,7,Engineering,25/10/2021,2108,EUR
FR774contract,774,B0060,FR,11,6,Testing,06/11/2018,2551,EUR
ES775contract,775,F0070,ES,11,6,Telecom,29/10/2021,2773,EUR
DE776contract,776,F0070,DE,13,7,Telecom,29/10/2021,2125,EUR
DE777contract,777,F0070,DE,8,5,Telecom,03/11/2021,3308,EUR
DE778contract,778,G0073,DE,13,7,Telecom,04/11/2021,2189,EUR
IT779contract,779,E0062,IT,12,6,Engineering,07/11/2021,2630,EUR
FR780contract,780,E0062,FR,12,6,Engineering,30/11/2019,2443,EUR
DE781contract,781,G0073,DE,14,7,Telecom,25/03/2022,2190,EUR
DE782contract,782,F0070,DE,13,7,Telecom,18/06/2025,1844,EUR
FR783contract,783,A0080,FR,10,4,Consulting,12/11/2021,4298,EUR
IE784contract,784,F0070,IE,12,6,Telecom,19/11/2021,2719,EUR
FR785contract,785,B0060,FR,5,2,Testing,25/11/2021,10658,EUR
FR786contract,786,A0080,FR,8,4,Consulting,27/11/2021,3907,EUR
IT787contract,787,E0062,IT,11,7,Engineering,28/11/2021,1910,EUR
IT788contract,788,E0062,IT,12,7,Engineering,30/11/2021,1871,EUR
ES789contract,789,A0080,ES,2,3,Consulting,02/12/2021,5500,EUR
IE790contract,790,E0062,IE,13,7,Engineering,02/12/2021,1872,EUR
DE791contract,791,F0070,DE,11,7,Telecom,19/01/2020,2144,EUR
FR792contract,792,B0060,FR,12,7,Testing,05/05/2020,2264,EUR
DE793contract,793,F0070,DE,14,6,Telecom,06/12/2021,2708,EUR
IE794contract,794,B0060,IE,13,7,Testing,07/12/2021,2343,EUR
IT795contract,795,F0070,IT,10,5,Telecom,10/12/2021,3822,EUR
DE796contract,796,F0070,DE,12,7,Telecom,07/05/2020,2332,EUR
FR797contract,797,E0062,FR,11,7,Engineering,27/06/2021,2379,EUR
IE798contract,798,F0070,IE,13,6,Telecom,11/12/2021,2601,EUR
IT799contract,799,E0062,IT,14,7,Engineering,16/12/2021,2121,EUR
FR800contract,800,B0060,FR,13,7,Testing,17/12/2021,1905,EUR
DE801contract,801,G0073,DE,11,6,Telecom,19/12/2021,2390,EUR
DE802contract,802,E0062,DE,3,3,Engineering,21/12/2021,4938,EUR
DE803contract,803,F0070,DE,14,7,Telecom,25/10/2023,2041,EUR
IE804contract,804,E0062,IE,12,7,Engineering,12/06/2020,1905,EUR
IT805contract,805,E0062,IT,10,4,Engineering,25/12/2021,3647,EUR
FR806contract,806,B0060,FR,13,6,Testing,29/03/2020,2744,EUR
DE807contract,807,E0062,DE,14,7,Engineering,02/01/2022,1919,EUR
FR808contract,808,B0060,FR,14,6,Testing,02/01/2022,2548,EUR
ES809contract,809,F0070,ES,13,6,Telecom,03/01/2022,2724,EUR
IT810contract,810,D0090,IT,4,1,Back Office,04/01/2022,10937,EUR
DE811contract,811,F0070,DE,11,7,Telecom,23/07/2023,1926,EUR
FR812contract,812,A0080,FR,13,7,Consulting,06/01/2022,1917,EUR
DE813contract,813,F0070,DE,13,7,Telecom,11/01/2022,2250,EUR
ES814contract,814,A0080,ES,11,7,Consulting,21/06/2025,1886,EUR
DE815contract,815,E0062,DE,12,7,Engineering,04/04/2023,1869,EUR
FR816contract,816,D0090,FR,11,7,Back Office,15/01/2022,1951,EUR
ES817contract,817,F0070,ES,13,6,Telecom,21/10/2020,2413,EUR
IE818contract,818,E0062,IE,14,6,Engineering,18/01/2022,2722,EUR
ES819contract,819,G0073,ES,12,7,Telecom,14/06/2024,2376,EUR
DE820contract,820,F0070,DE,11,7,Telecom,25/01/2022,2067,EUR
DE821contract,821,G0073,DE,12,6,Telecom,06/11/2020,2771,EUR
IE822contract,822,C0092,IE,5,2,Engineering,16/07/2021,9564,EUR
DE823contract,823,G0073,DE,12,6,Telecom,30/01/2022,2735,EUR
DE824contract,824,F0070,DE,14,6,Telecom,18/08/2018,2451,EUR
DE825contract,825,F0070,DE,14,7,Telecom,31/01/2022,2335,EUR
DE826contract,826,F0070,DE,11,7,Telecom,13/11/2022,1818,EUR
DE827contract,827,E0062,DE,12,6,Engineering,03/02/2022,2946,EUR
FR828contract,828,B0060,FR,10,5,Testing,03/02/2022,4101,EUR
DE829contract,829,F0070,DE,11,7,Telecom,04/02/2022,1939,EUR
DE830contract,830,E0062,DE,12,6,Engineering,05/02/2022,2760,EUR
FR831contract,831,A0080,FR,3,2,Consulting,11/02/2025,10011,EUR
DE832contract,832,F0070,DE,13,7,Telecom,27/02/2019,1860,EUR
IE833contract,833,G0073,IE,13,7,Telecom,19/10/2018,1965,EUR
DE834contract,834,E0062,DE,11,6,Engineering,10/02/2022,2699,EUR
IT835contract,835,E0062,IT,3,2,Engineering,13/02/2022,9897,EUR
ES836contract,836,F0070,ES,9,4,Telecom,15/02/2022,3985,EUR
DE837contract,837,F0070,DE,13,7,Telecom,15/02/2022,2197,EUR
DE838contract,838,F0070,DE,3,2,Telecom,02/10/2020,11999,EUR
FR839contract,839,G0073,FR,8,5,Telecom,19/02/2022,3484,EUR
DE840contract,840,E0062,DE,12,7,Engineering,21/02/2022,2169,EUR
DE841contract,841,F0070,DE,11,6,Telecom,22/02/2022,2706,EUR
FR842contract,842,A0080,FR,12,6,Consulting,03/02/2021,2740,EUR
IT843contract,843,F0070,IT,14,6,Telecom,30/12/2020,2414,EUR
DE844contract,844,F0070,DE,11,6,Telecom,27/02/2022,2755,EUR
FR845contract,845,A0080,FR,14,6,Consulting,01/03/2022,2647,EUR
DE846contract,846,F0070,DE,11,6,Telecom,26/06/2018,3145,EUR
DE847contract,847,G0073,DE,14,6,Telecom,16/01/2025,2594,EUR
FR848contract,848,E0062,FR,14,6,Engineering,03/03/2022,2528,EUR
DE849contract,849,E0062,DE,13,7,Engineering,06/03/2022,2243,EUR
ES850contract,850,F0070,ES,13,7,Telecom,10/03/2022,2172,EUR
DE851contract,851,F0070,DE,13,7,Telecom,15/03/2022,2179,EUR
FR852contract,852,B0060,FR,13,7,Testing,25/05/2021,2007,EUR
DE853contract,853,F0070,DE,6,5,Telecom,13/06/2020,3871,EUR
DE854contract,854,G0073,DE,14,7,Telecom,23/03/2022,1958,EUR
IT855contract,855,G0073,IT,13,7,Telecom,17/07/2019,1859,EUR
ES856contract,856,A0080,ES,8,4,Consulting,10/11/2021,3709,EUR
DE857contract,857,F0070,DE,11,6,Telecom,26/03/2022,2499,EUR
DE858contract,858,F0070,DE,9,4,Telecom,31/07/2020,3506,EUR
ES859contract,859,E0062,ES,11,6,Engineering,31/03/2022,2400,EUR
DE860contract,860,F0070,DE,13,6,Telecom,04/04/2022,3436,EUR
IT861contract,861,E0062,IT,11,7,Engineering,24/04/2023,2143,EUR
DE862contract,862,F0070,DE,14,6,Telecom,09/04/2022,2615,EUR
DE863contract,863,F0070,DE,13,6,Telecom,10/04/2022,2636,EUR
DE864contract,864,F0070,DE,12,6,Telecom,22/10/2023,2541,EUR
FR865contract,865,B0060,FR,12,6,Testing,13/04/2022,2687,EUR
DE866contract,866,G0073,DE,13,6,Telecom,13/04/2022,2623,EUR
DE867contract,867,F0070,DE,11,7,Telecom,20/04/2022,2107,EUR
DE868contract,868,E0062,DE,14,7,Engineering,21/04/2022,2150,EUR
FR869contract,869,B0060,FR,11,7,Testing,18/05/2022,2119,EUR
IT870contract,870,G0073,IT,2,3,Telecom,20/04/2020,5395,EUR
ES871contract,871,E0062,ES,13,6,Engineering,11/05/2020,2560,EUR
DE872contract,872,F0070,DE,14,7,Telecom,28/07/2022,2245,EUR
FR873contract,873,F0070,FR,12,7,Telecom,24/12/2020,1962,EUR
DE874contract,874,E0062,DE,12,6,Engineering,25/04/2022,2690,EUR
ES875contract,875,E0062,ES,8,5,Engineering,18/07/2022,3853,EUR
IT876contract,876,E0062,IT,14,7,Engineering,27/04/2022,2159,EUR
DE877contract,877,F0070,DE,11,7,Telecom,29/03/2021,1849,EUR
DE878contract,878,F0070,DE,11,7,Telecom,07/08/2018,2309,EUR
FR879contract,879,G0073,FR,12,7,Telecom,26/04/2020,2355,EUR
IT880contract,880,E0062,IT,6,5,Engineering,24/09/2023,3328,EUR
FR881contract,881,B0060,FR,9,4,Testing,06/05/2022,3987,EUR
DE882contract,882,F0070,DE,9,4,Telecom,08/05/2022,3688,EUR
DE883contract,883,E0062,DE,11,6,Engineering,09/05/2022,3034,EUR
IE884contract,884,F0070,IE,10,5,Telecom,04/07/2022,3598,EUR
FR885contract,885,F0070,FR,11,7,Telecom,10/05/2022,2353,EUR
ES886contract,886,F0070,ES,12,7,Telecom,12/05/2022,1814,EUR
DE887contract,887,F0070,DE,12,7,Telecom,22/05/2023,2214,EUR
FR888contract,888,A0080,FR,14,6,Consulting,19/05/2022,2547,EUR
DE889contract,889,F0070,DE,11,7,Telecom,05/10/2023,2309,EUR
DE890contract,890,E0062,DE,6,5,Engineering,23/05/2022,4137,EUR
DE891contract,891,F0070,DE,14,6,Telecom,23/05/2022,2642,EUR
FR892contract,892,B0060,FR,13,7,Testing,23/05/2022,1807,EUR
DE893contract,893,F0070,DE,14,7,Telecom,24/05/2022,2194,EUR
FR894contract,894,A0080,FR,12,7,Consulting,14/04/2018,1888,EUR
DE895contract,895,F0070,DE,11,7,Telecom,09/02/2019,1949,EUR
IT896contract,896,E0062,IT,11,7,Engineering,01/11/2023,2293,EUR
DE897contract,897,G0073,DE,13,6,Telecom,04/04/2024,2566,EUR
ES898contract,898,G0073,ES,3,2,Telecom,27/05/2022,10536,EUR
DE899contract,899,G0073,DE,12,7,Telecom,18/08/2021,1979,EUR
IT900contract,900,C0092,IT,12,7,Engineering,27/05/2022,2132,EUR
FR901contract,901,B0060,FR,13,6,Testing,28/05/2022,2813,EUR
FR902contract,902,B0060,FR,3,3,Testing,29/05/2022,5035,EUR
DE903contract,903,E0062,DE,13,6,Engineering,30/05/2022,2655,EUR
DE904contract,904,F0070,DE,12,6,Telecom,30/05/2022,2571,EUR
DE905contract,905,G0073,DE,14,6,Telecom,31/05/2022,3012,EUR
FR906contract,906,B0060,FR,14,6,Testing,05/06/2022,2540,EUR
FR907contract,907,B0060,FR,13,7,Testing,13/05/2021,2289,EUR
FR908contract,908,A0080,FR,13,7,Consulting,20/04/2025,2158,EUR
ES909contract,909,A0080,ES,6,5,Consulting,14/06/2022,4306,EUR
IT910contract,910,E0062,IT,14,7,Engineering,15/06/2022,2001,EUR
DE911contract,911,F0070,DE,11,7,Telecom,17/06/2022,2020,EUR
IT912contract,912,G0073,IT,12,6,Telecom,12/12/2020,2410,EUR
DE913contract,913,F0070,DE,13,6,Telecom,20/06/2022,2457,EUR
DE914contract,914,F0070,DE,13,6,Telecom,25/06/2022,2680,EUR
ES915contract,915,A0080,ES,10,4,Consulting,25/06/2022,3578,EUR
DE916contract,916,G0073,DE,13,7,Telecom,17/05/2021,1921,EUR
DE917contract,917,E0062,DE,12,7,Engineering,29/06/2022,2056,EUR
DE918contract,918,E0062,DE,11,6,Engineering,29/06/2022,2793,EUR
FR919contract,919,B0060,FR,11,7,Testing,01/03/2018,2000,EUR
DE920contract,920,F0070,DE,14,7,Telecom,30/06/2022,2038,EUR
DE921contract,921,F0070,DE,14,7,Telecom,22/05/2021,1914,EUR
IE922contract,922,D0090,IE,12,6,Back Office,01/07/2022,2441,EUR
ES923contract,923,E0062,ES,12,6,Engineering,01/07/2022,2653,EUR
FR924contract,924,A0080,FR,8,5,Consulting,27/12/2020,3710,EUR
ES925contract,925,G0073,ES,7,4,Telecom,27/02/2019,3792,EUR
IT926contract,926,E0062,IT,14,6,Engineering,19/12/2023,2724,EUR
IE927contract,927,D0090,IE,13,6,Back Office,22/05/2023,2678,EUR
FR928contract,928,B0060,FR,12,6,Testing,07/07/2022,2539,EUR
IE929contract,929,E0062,IE,12,7,Engineering,07/08/2018,2121,EUR
DE930contract,930,F0070,DE,13,7,Telecom,20/06/2023,1805,EUR
IT931contract,931,E0062,IT,12,6,Engineering,26/12/2023,2553,EUR
DE932contract,932,G0073,DE,12,7,Telecom,05/03/2019,1850,EUR
ES933contract,933,F0070,ES,13,6,Telecom,11/07/2022,2731,EUR
FR934contract,934,C0092,FR,14,6,Engineering,12/07/2022,2730,EUR
FR935contract,935,E0062,FR,12,7,Engineering,12/01/2024,2207,EUR
FR936contract,936,B0060,FR,6,4,Testing,10/02/2024,3620,EUR
ES937contract,937,E0062,ES,13,7,Engineering,16/02/2024,2120,EUR
DE938contract,938,F0070,DE,14,6,Telecom,02/07/2021,2446,EUR
IE939contract,939,G0073,IE,8,4,Telecom,18/07/2022,4344,EUR
FR940contract,940,A0080,FR,13,6,Consulting,20/07/2022,2534,EUR
IT941contract,941,F0070,IT,13,7,Telecom,26/10/2022,1874,EUR
IT942contract,942,E0062,IT,11,6,Engineering,23/07/2022,3268,EUR
DE943contract,943,D0090,DE,13,6,Back Office,23/07/2022,2733,EUR
FR944contract,944,B0060,FR,11,6,Testing,25/07/2022,2507,EUR
DE945contract,945,E0062,DE,13,7,Engineering,28/07/2022,1984,EUR
DE946contract,946,G0073,DE,13,7,Telecom,23/04/2022,2003,EUR
FR947contract,947,F0070,FR,9,5,Telecom,13/05/2020,3078,EUR
ES948contract,948,A0080,ES,14,7,Consulting,15/05/2024,1832,EUR
IT949contract,949,E0062,IT,11,6,Engineering,31/07/2022,2722,EUR
DE950contract,950,F0070,DE,14,6,Telecom,31/07/2022,2660,EUR
IE951contract,951,E0062,IE,14,6,Engineering,22/05/2024,2389,EUR
IT952contract,952,E0062,IT,13,6,Engineering,05/08/2022,3328,EUR
DE953contract,953,F0070,DE,14,7,Telecom,05/08/2022,2197,EUR
IT954contract,954,E0062,IT,14,6,Engineering,01/06/2024,2490,EUR
DE955contract,955,F0070,DE,11,7,Telecom,06/08/2022,2142,EUR
DE956contract,956,F0070,DE,14,6,Telecom,09/10/2024,2552,EUR
IE957contract,957,D0090,IE,13,6,Back Office,19/02/2023,2450,EUR
DE958contract,958,E0062,DE,12,7,Engineering,25/11/2024,1866,EUR
DE959contract,959,F0070,DE,14,6,Telecom,14/08/2022,2434,EUR
DE960contract,960,G0073,DE,14,6,Telecom,17/08/2022,2622,EUR
DE961contract,961,E0062,DE,12,7,Engineering,20/08/2022,1958,EUR
DE962contract,962,F0070,DE,14,7,Telecom,21/08/2022,2282,EUR
FR963contract,963,F0070,FR,11,7,Telecom,14/09/2019,2020,EUR
FR964contract,964,B0060,FR,13,6,Testing,25/08/2022,2937,EUR
DE965contract,965,E0062,DE,14,7,Engineering,03/09/2022,2354,EUR
DE966contract,966,F0070,DE,12,7,Telecom,20/02/2025,1932,EUR
DE967contract,967,G0073,DE,14,7,Telecom,21/02/2025,1920,EUR
IT968contract,968,E0062,IT,3,1,Engineering,06/09/2022,10391,EUR
IT969contract,969,E0062,IT,12,6,Engineering,08/09/2022,3120,EUR
DE970contract,970,E0062,DE,11,6,Engineering,08/09/2022,2420,EUR
DE971contract,971,D0090,DE,14,7,Back Office,08/08/2018,1900,EUR
IT972contract,972,E0062,IT,11,7,Engineering,10/09/2022,2144,EUR
DE973contract,973,F0070,DE,11,7,Telecom,10/09/2022,2150,EUR
IT974contract,974,D0090,IT,12,7,Back Office,11/09/2022,2189,EUR
IT975contract,975,F0070,IT,14,7,Telecom,27/10/2018,2177,EUR
DE976contract,976,G0073,DE,13,7,Telecom,11/08/2018,1845,EUR
IT977contract,977,E0062,IT,1,3,Engineering,16/09/2018,5212,EUR
IE978contract,978,F0070,IE,11,7,Telecom,20/09/2022,1856,EUR
IT979contract,979,F0070,IT,13,7,Telecom,26/09/2022,1961,EUR
DE980contract,980,F0070,DE,11,7,Telecom,10/07/2022,1850,EUR
IE981contract,981,F0070,IE,12,6,Telecom,29/09/2022,2755,EUR
DE982contract,982,G0073,DE,13,7,Telecom,29/09/2022,1905,EUR
DE983contract,983,F0070,DE,12,7,Telecom,28/06/2025,2318,EUR
DE984contract,984,C0092,DE,12,6,Engineering,15/12/2022,2480,EUR
DE985contract,985,F0070,DE,13,7,Telecom,01/10/2022,2213,EUR
FR986contract,986,B0060,FR,10,5,Testing,03/10/2022,3695,EUR
FR987contract,987,E0062,FR,6,5,Engineering,03/10/2022,4110,EUR
IE988contract,988,E0062,IE,13,6,Engineering,01/08/2024,2479,EUR
DE989contract,989,E0062,DE,9,5,Engineering,09/10/2022,4236,EUR
IT990contract,990,E0062,IT,13,7,Engineering,24/08/2019,2192,EUR
DE991contract,991,E0062,DE,11,7,Engineering,07/02/2020,2146,EUR
DE992contract,992,F0070,DE,13,6,Telecom,05/03/2020,2593,EUR
DE993contract,993,F0070,DE,13,7,Telecom,17/10/2022,2194,EUR
DE994contract,994,E0062,DE,14,6,Engineering,08/07/2020,2537,EUR
FR995contract,995,E0062,FR,14,6,Engineering,01/04/2020,2502,EUR
IE996contract,996,E0062,IE,9,4,Engineering,24/04/2018,4450,EUR
FR997contract,997,B0060,FR,12,6,Testing,29/10/2022,3410,EUR
FR998contract,998,B0060,FR,12,7,Testing,07/11/2022,2207,EUR
IT999contract,999,E0062,IT,11,6,Engineering,08/11/2022,2557,EUR
FR1000contract,1000,D0090,FR,12,6,Back Office,29/12/2024,2461,EUR
ES1001contract,1001,F0070,ES,13,7,Telecom,10/11/2022,2232,EUR
FR1002contract,1002,A0080,FR,14,6,Consulting,10/11/2022,3173,EUR
FR1003contract,1003,A0080,FR,2,3,Consulting,11/11/2022,5428,EUR
DE1004contract,1004,F0070,DE,13,7,Telecom,11/11/2022,2071,EUR
FR1005contract,1005,A0080,FR,9,5,Consulting,26/04/2024,3649,EUR
FR1006contract,1006,A0080,FR,11,7,Consulting,19/11/2022,1969,EUR
DE1007contract,1007,F0070,DE,13,7,Telecom,12/04/2020,2077,EUR
DE1008contract,1008,E0062,DE,9,5,Engineering,21/11/2022,4452,EUR
FR1009contract,1009,A0080,FR,7,5,Consulting,24/11/2022,4035,EUR
DE1010contract,1010,F0070,DE,8,5,Telecom,25/11/2022,4161,EUR
FR1011contract,1011,D0090,FR,6,4,Back Office,26/11/2022,4547,EUR
FR1012contract,1012,B0060,FR,10,4,Testing,05/08/2022,3674,EUR
DE1013contract,1013,F0070,DE,12,7,Telecom,18/10/2019,2237,EUR
ES1014contract,1014,A0080,ES,9,5,Consulting,12/07/2020,3578,EUR
FR1015contract,1015,B0060,FR,11,7,Testing,07/12/2022,1931,EUR
IT1016contract,1016,E0062,IT,13,7,Engineering,08/04/2020,2199,EUR
FR1017contract,1017,B0060,FR,7,4,Testing,11/12/2022,3706,EUR
IT1018contract,1018,F0070,IT,11,7,Telecom,12/12/2022,2329,EUR
DE1019contract,1019,F0070,DE,6,5,Telecom,22/01/2023,3935,EUR
FR1020contract,1020,B0060,FR,14,6,Testing,15/12/2022,3220,EUR
IE1021contract,1021,A0080,IE,14,7,Consulting,30/09/2022,1954,EUR
IT1022contract,1022,E0062,IT,4,3,Engineering,02/01/2025,5305,EUR
IT1023contract,1023,E0062,IT,13,6,Engineering,19/12/2022,2689,EUR
DE1024contract,1024,D0090,DE,12,6,Back Office,09/07/2018,2800,EUR
DE1025contract,1025,G0073,DE,12,7,Telecom,11/08/2020,2374,EUR
DE1026contract,1026,G0073,DE,1,3,Telecom,21/12/2022,5526,EUR
ES1027contract,1027,E0062,ES,12,7,Engineering,24/12/2022,1812,EUR
FR1028contract,1028,A0080,FR,3,3,Consulting,24/12/2022,5754,EUR
IT1029contract,1029,E0062,IT,10,5,Engineering,24/12/2022,3035,EUR
DE1030contract,1030,F0070,DE,12,7,Telecom,24/12/2022,1813,EUR
DE1031contract,1031,F0070,DE,10,5,Telecom,25/12/2022,3855,EUR
DE1032contract,1032,F0070,DE,13,6,Telecom,25/12/2022,2406,EUR
IT1033contract,1033,E0062,IT,13,6,Engineering,05/01/2021,2643,EUR
IT1034contract,1034,F0070,IT,13,6,Telecom,28/12/2022,2499,EUR
DE1035contract,1035,F0070,DE,13,6,Telecom,01/01/2023,2471,EUR
DE1036contract,1036,F0070,DE,9,5,Telecom,06/09/2023,3697,EUR
DE1037contract,1037,F0070,DE,5,2,Telecom,04/12/2019,9505,EUR
DE1038contract,1038,F0070,DE,11,7,Telecom,07/01/2023,1926,EUR
DE1039contract,1039,E0062,DE,14,6,Engineering,08/01/2023,2785,EUR
IT1040contract,1040,E0062,IT,8,4,Engineering,09/01/2023,4564,EUR
DE1041contract,1041,F0070,DE,13,7,Telecom,22/03/2021,2340,EUR
DE1042contract,1042,F0070,DE,13,7,Telecom,18/01/2025,2033,EUR
DE1043contract,1043,F0070,DE,13,6,Telecom,05/02/2021,2784,EUR
IT1044contract,1044,D0090,IT,13,6,Back Office,27/03/2021,2439,EUR
IT1045contract,1045,E0062,IT,11,6,Engineering,19/01/2023,2584,EUR
IE1046contract,1046,B0060,IE,1,3,Testing,12/06/2022,4276,EUR
IT1047contract,1047,E0062,IT,7,5,Engineering,22/01/2023,4094,EUR
FR1048contract,1048,F0070,FR,11,6,Telecom,14/12/2022,2451,EUR
DE1049contract,1049,D0090,DE,7,4,Back Office,23/01/2023,4193,EUR
DE1050contract,1050,E0062,DE,13,7,Engineering,04/12/2024,2297,EUR
DE1051contract,1051,F0070,DE,13,6,Telecom,25/01/2023,2487,EUR
DE1052contract,1052,F0070,DE,14,7,Telecom,28/01/2023,2168,EUR
DE1053contract,1053,F0070,DE,12,7,Telecom,25/05/2022,2294,EUR
DE1054contract,1054,F0070,DE,8,5,Telecom,11/08/2021,4410,EUR
DE1055contract,1055,F0070,DE,12,7,Telecom,15/01/2022,1985,EUR
IT1056contract,1056,E0062,IT,11,7,Engineering,06/02/2023,2156,EUR
IT1057contract,1057,F0070,IT,11,6,Telecom,08/02/2023,2528,EUR
IE1058contract,1058,F0070,IE,12,6,Telecom,14/09/2022,2432,EUR
DE1059contract,1059,E0062,DE,5,3,Engineering,18/10/2018,4669,EUR
DE1060contract,1060,F0070,DE,12,6,Telecom,11/02/2023,2468,EUR
DE1061contract,1061,F0070,DE,13,6,Telecom,06/12/2019,2497,EUR
DE1062contract,1062,F0070,DE,14,7,Telecom,15/02/2023,1919,EUR
FR1063contract,1063,A0080,FR,12,6,Consulting,15/02/2023,3470,EUR
IE1064contract,1064,C0092,IE,14,7,Engineering,09/10/2022,1856,EUR
FR1065contract,1065,F0070,FR,8,5,Telecom,17/02/2023,4280,EUR
IT1066contract,1066,E0062,IT,11,6,Engineering,17/09/2021,2738,EUR
ES1067contract,1067,F0070,ES,11,7,Telecom,20/02/2023,2072,EUR
FR1068contract,1068,G0073,FR,11,6,Telecom,20/02/2023,2535,EUR
ES1069contract,1069,D0090,ES,1,3,Back Office,20/08/2019,4989,EUR
DE1070contract,1070,E0062,DE,4,3,Engineering,21/02/2023,4050,EUR
IT1071contract,1071,E0062,IT,13,7,Engineering,22/02/2023,2258,EUR
DE1072contract,1072,G0073,DE,14,7,Telecom,24/02/2023,1957,EUR
ES1073contract,1073,D0090,ES,12,6,Back Office,27/02/2023,2384,EUR
DE1074contract,1074,E0062,DE,14,6,Engineering,28/02/2023,3262,EUR
DE1075contract,1075,E0062,DE,9,4,Engineering,05/02/2023,3610,EUR
ES1076contract,1076,E0062,ES,12,7,Engineering,02/03/2023,2253,EUR
DE1077contract,1077,E0062,DE,14,7,Engineering,25/05/2024,2296,EUR
IT1078contract,1078,E0062,IT,7,5,Engineering,05/03/2023,3207,EUR
FR1079contract,1079,A0080,FR,13,6,Consulting,06/03/2023,2655,EUR
DE1080contract,1080,F0070,DE,14,7,Telecom,14/01/2022,1822,EUR
IT1081contract,1081,E0062,IT,11,6,Engineering,08/03/2023,2904,EUR
FR1082contract,1082,B0060,FR,14,7,Testing,24/04/2023,1896,EUR
IE1083contract,1083,F0070,IE,13,7,Telecom,09/03/2023,2023,EUR
FR1084contract,1084,G0073,FR,11,7,Telecom,11/03/2023,2368,EUR
DE1085contract,1085,F0070,DE,14,6,Telecom,12/03/2023,2467,EUR
IE1086contract,1086,F0070,IE,14,7,Telecom,19/03/2023,1925,EUR
IT1087contract,1087,E0062,IT,7,5,Engineering,24/03/2023,4071,EUR
DE1088contract,1088,E0062,DE,12,7,Engineering,24/03/2023,2235,EUR
IT1089contract,1089,D0090,IT,13,6,Back Office,15/05/2023,2642,EUR
DE1090contract,1090,E0062,DE,14,6,Engineering,01/05/2022,2680,EUR
FR1091contract,1091,E0062,FR,2,3,Engineering,28/03/2023,4817,EUR
FR1092contract,1092,B0060,FR,10,4,Testing,23/01/2021,3791,EUR
DE1093contract,1093,G0073,DE,12,7,Telecom,28/08/2024,2127,EUR
IT1094contract,1094,C0092,IT,10,4,Engineering,02/04/2023,3986,EUR
DE1095contract,1095,E0062,DE,10,4,Engineering,03/04/2023,3623,EUR
